year,month,avg_acousticness,avg_duration,avg_speechiness,avg_valence,avg_tempo
2004,10,0.23825746909090909,240477.24545454545,0.07991727272727274,0.5255790909090908,121.37875454545456
2004,11,0.256157309202454,240222.03680981594,0.14310122699386502,0.5335730061349694,117.33140490797547
2004,12,0.4660226875,260813.875,0.06163125,0.428196875,117.9745
2005,1,0.290217202787194,231146.56497175142,0.08874312617702448,0.5604847457627118,120.34572128060263
2005,2,0.3702703629032258,212714.38709677418,0.056948387096774196,0.6096290322580644,127.00122580645161
2005,3,0.18729659571428572,257442.42857142858,0.13548666666666667,0.5134561904761905,116.01598095238096
2005,4,0.259865441125,238468.0375,0.080085,0.6496375,121.34259999999999
2005,5,0.20896727777777777,227248.23015873015,0.0673484126984127,0.5156301587301587,124.4798253968254
2005,6,0.20894198333333333,256505.29824561405,0.07190263157894736,0.5251026315789473,124.0398596491228
2005,7,0.24241735980392157,233335.88235294117,0.07525588235294117,0.5505794117647059,126.00832352941177
2005,8,0.22718368585858587,249298.0303030303,0.06581717171717172,0.47215858585858583,125.33723232323233
2005,9,0.25404462848101267,226951.82911392406,0.10775,0.4927512658227848,126.02522151898735
2005,10,0.25290835545454543,253798.05454545454,0.09621454545454546,0.5026027272727273,127.54079999999999
2005,11,0.28486206535211267,231017.8309859155,0.08766760563380283,0.4884021126760563,120.01671830985916
2005,12,0.22719959473684212,269993.0105263158,0.1548505263157895,0.5271326315789473,113.69905263157895
2006,1,0.2702161905794948,230361.8558692422,0.08572377414561663,0.5329267459138187,121.07056612184249
2006,2,0.17599260603174605,231924.07936507938,0.09434444444444444,0.5264507936507937,127.70195238095238
2006,3,0.45555942222222223,250893.96296296295,0.09155432098765431,0.40095925925925924,119.32244444444444
2006,4,0.26330094430379747,265889.86075949366,0.06534810126582279,0.5143240506329114,121.6847088607595
2006,5,0.21866724156521739,248506.3391304348,0.06671913043478261,0.5504930434782609,123.41351304347826
2006,6,0.21516018257575759,236765.81818181818,0.07747575757575759,0.515644696969697,120.8275984848485
2006,7,0.16380251285714284,239883.9090909091,0.06089870129870129,0.5473376623376623,122.11731168831169
2006,8,0.2620526918367347,236428.32653061225,0.10447755102040816,0.5369316326530612,115.36771428571429
2006,9,0.3608302166666667,249107.21296296295,0.09674722222222222,0.4962490740740741,117.01001851851852
2006,10,0.20444722742718444,230634.71844660194,0.08469077669902914,0.48478155339805823,126.68046116504854
2006,11,0.25053051685393257,230135.8988764045,0.08814943820224719,0.540423595505618,121.9208764044944
2006,12,0.3483813953488372,251315.58139534883,0.12026046511627907,0.565,115.92041860465115
2007,1,0.23916015062937063,233932.4160839161,0.07494283216783217,0.5364624125874126,124.27536888111888
2007,2,0.33688522727272724,269911.1818181818,0.08082727272727273,0.471725,116.95161363636363
2007,3,0.22603236627906975,261722.61627906977,0.1343139534883721,0.5879802325581395,124.68566279069768
2007,4,0.25511824056603777,234317.24528301886,0.07648396226415095,0.4975735849056604,119.6667641509434
2007,5,0.2570895703703704,236694.14814814815,0.07462592592592593,0.49252962962962965,125.90077777777778
2007,6,0.18811702258064517,246015.63709677418,0.088875,0.5679556451612904,122.32734677419356
2007,7,0.2699793322222222,238528.88194444444,0.11506944444444445,0.48079375,126.11020833333333
2007,8,0.23858820352941174,264747.1411764706,0.09889764705882353,0.49852705882352943,120.81871764705883
2007,9,0.24840492618181817,231352.0787878788,0.08790484848484849,0.5032309090909092,121.99115151515151
2007,10,0.2197749914619883,250497.9005847953,0.06990584795321637,0.5193988304093567,129.37008187134504
2007,11,0.23338054907407407,252644.50925925927,0.0885324074074074,0.512662037037037,121.06030555555556
2007,12,0.315082317654321,239636.95061728396,0.0867320987654321,0.48354074074074077,120.28224691358024
2008,1,0.26057814470238094,229470.4375,0.07019583333333333,0.5853480654761904,123.79179464285714
2008,2,0.38682825833333334,252461.25,0.07422708333333333,0.4319354166666667,122.22587499999999
2008,3,0.25930045599999996,233538.8875,0.07351875,0.51524375,125.66225
2008,4,0.21328422342342343,233235.47747747749,0.08582972972972971,0.5378315315315315,125.40507207207207
2008,5,0.19214551153846154,239803.79487179487,0.06738974358974359,0.5240282051282051,126.1519358974359
2008,6,0.2534341577922078,249105.15584415584,0.09293441558441558,0.4732220779220779,120.7754935064935
2008,7,0.25491209278350513,243013.6494845361,0.08310824742268041,0.5301938144329897,126.4640824742268
2008,8,0.1811943046511628,245494.18604651163,0.07136976744186047,0.49018372093023255,127.21513953488373
2008,9,0.1966571918478261,252227.5760869565,0.08739076086956521,0.4955521739130435,124.74189130434783
2008,10,0.2535807369747899,249387.1848739496,0.06007983193277311,0.5261235294117647,119.27671428571429
2008,11,0.21361079054054055,241048.60135135136,0.06925608108108108,0.4966391891891892,120.09437837837838
2008,12,0.219078595,238250.875,0.078155,0.42820749999999996,110.854575
2009,1,0.2555812978483245,223814.98765432098,0.07866560846560847,0.5593395061728396,123.06214991181658
2009,2,0.26504038070175434,246545.0350877193,0.07577894736842106,0.45803157894736846,123.76242105263157
2009,3,0.29485903088495574,272320.22123893804,0.17205398230088495,0.5599038672566372,117.91877876106194
2009,4,0.26357707761194027,250312.73134328358,0.07290597014925373,0.5268179104477612,131.60164179104476
2009,5,0.2815290741007194,253708.38129496403,0.10654676258992807,0.49274100719424463,121.50329496402877
2009,6,0.22975952268041236,248482.70103092783,0.08144020618556701,0.5168061855670103,121.81474226804124
2009,7,0.24240456359374998,232733.703125,0.0743734375,0.48719999999999997,120.94553125
2009,8,0.16999020713286714,232493.3006993007,0.07504335664335664,0.4696111888111888,123.81451748251747
2009,9,0.1604291537656904,249685.82426778242,0.08733765690376569,0.475179079497908,126.70833054393306
2009,10,0.2671095439252336,240745.8878504673,0.07910934579439254,0.472785046728972,124.59998130841122
2009,11,0.2959267303571429,240150.31547619047,0.0657202380952381,0.5114910714285714,124.43214285714285
2009,12,0.35359875384615386,238225.35384615386,0.08108,0.4525215384615384,125.11564615384616
2010,1,0.23452269985130114,227916.53531598512,0.08789851301115242,0.5350371747211896,125.65814498141263
2010,2,0.2098393925233645,232720.89719626168,0.05698971962616822,0.562055046728972,128.91956074766355
2010,3,0.21402574611650488,249316.7281553398,0.07022135922330097,0.5320077669902913,115.53694174757281
2010,4,0.19384048488636363,243908.61363636365,0.1085306818181818,0.520578409090909,126.92154545454545
2010,5,0.19787466356060607,258102.39393939395,0.07814772727272727,0.472130303030303,122.58014393939393
2010,6,0.2408143781512605,250444.33613445377,0.09998235294117647,0.501418487394958,116.60505882352942
2010,7,0.21269143636363635,395121.36363636365,0.07168727272727272,0.521004,120.50941818181818
2010,8,0.2220079,239569.66666666666,0.0881247619047619,0.5454200952380952,123.76586666666665
2010,9,0.2243126037878788,247649.51515151514,0.08603939393939394,0.48504348484848486,125.6150606060606
2010,10,0.2735109521276596,243527.70744680852,0.12329308510638297,0.5027957446808511,120.43443085106382
2010,11,0.20888453615023472,240410.20657276997,0.07994084507042254,0.5418704225352113,124.25794366197182
2010,12,0.25989315714285716,261857.39285714287,0.08872321428571428,0.5216535714285714,120.62055357142857
2011,1,0.18825707552529183,235781.79182879376,0.08202217898832684,0.5032252918287938,122.88595719844358
2011,2,0.3873131285714286,248314.32142857142,0.09372678571428572,0.4154523214285714,117.41833928571428
2011,3,0.296287980625,220871.775,0.078966875,0.428629375,117.20360625
2011,4,0.3118968944680851,257810.74468085106,0.08280957446808511,0.4849268085106383,120.12242553191489
2011,5,0.2476633025423729,250889.48305084746,0.12548813559322033,0.4770550847457627,120.82118644067796
2011,6,0.2328598681818182,236738.0064935065,0.09080714285714285,0.4750584415584416,125.73525974025974
2011,7,0.22827607216494847,231005.31958762885,0.1207340206185567,0.5032298969072164,125.9370206185567
2011,8,0.18928965693430658,228783.1678832117,0.08878832116788321,0.48571036496350367,121.27139416058395
2011,9,0.28940677464788733,236926.3661971831,0.08884014084507041,0.5144084507042254,118.3270352112676
2011,10,0.28336461748148145,240935.71851851852,0.07952740740740741,0.44300370370370373,126.19957777777778
2011,11,0.2515944210191083,236726.7643312102,0.11987579617834394,0.45237515923566873,124.77305732484076
2011,12,0.29117942795698926,233377.7741935484,0.07644731182795698,0.46591075268817206,118.94302150537635
2012,1,0.21875043488372092,243111.9108527132,0.08323062015503876,0.480481976744186,124.3016976744186
2012,2,0.2710507247272727,277651.2363636364,0.07277090909090908,0.48948181818181813,128.2269090909091
2012,3,0.27751665098039213,237604.98039215687,0.11013725490196079,0.4662519607843137,125.62561764705883
2012,4,0.23159907248226952,231063.21276595743,0.08305815602836879,0.4610602836879433,119.08900709219857
2012,5,0.24194683623376625,233439.07142857142,0.0685487012987013,0.4882181818181818,120.51575974025974
2012,6,0.21139109807692308,236491.2435897436,0.08510192307692308,0.5275025641025641,122.78624358974358
2012,7,0.22094744064220181,226133.14678899082,0.09207339449541284,0.45920917431192665,118.45935779816513
2012,8,0.257813114,241852.08,0.068967,0.507691,122.56748999999999
2012,9,0.2429196184357542,252697.0,0.0718022346368715,0.4075069273743017,121.96064804469273
2012,10,0.19958898024096386,241920.86144578314,0.09246807228915663,0.496883734939759,120.1409156626506
2012,11,0.2251726302013423,243929.46308724832,0.07542953020134227,0.44516912751677856,121.91842953020135
2012,12,0.34277859375,224806.15625,0.06871875,0.4872234375,116.40034375
2013,1,0.269092817091222,235560.10671256453,0.08438519793459552,0.469591222030981,121.5599604130809
2013,2,0.3153118867924528,241991.45283018867,0.08667547169811321,0.4208622641509434,118.0457358490566
2013,3,0.30443415324675327,260406.22077922078,0.08046883116883116,0.5037389610389611,121.61463636363635
2013,4,0.17897319436619719,239227.78169014084,0.12632605633802818,0.48767394366197186,119.519661971831
2013,5,0.2589826108108108,238019.4144144144,0.07253603603603605,0.49347027027027024,122.49016216216215
2013,6,0.2236498684210526,257484.13157894736,0.12197302631578948,0.435916447368421,120.93780921052631
2013,7,0.2014939622330097,236886.36893203884,0.11307961165048544,0.45227475728155336,123.28456310679611
2013,8,0.22277038592592593,234767.83703703704,0.11223333333333334,0.4907251851851852,119.47231851851852
2013,9,0.19569701757575758,234258.01212121212,0.07950848484848484,0.4594139393939394,121.05074545454545
2013,10,0.19464797484276727,239581.106918239,0.1083,0.46118427672955975,120.98192452830189
2013,11,0.2339805,241421.45578231293,0.10752176870748299,0.4581401360544217,123.23938775510203
2013,12,0.26155345125,226989.925,0.13129249999999998,0.450035,116.69312500000001
2014,1,0.23010446619718308,236660.04577464788,0.06907323943661972,0.4740894366197183,123.63471478873238
2014,2,0.2349457558139535,228747.60465116278,0.08199651162790698,0.5255395348837208,123.71711627906977
2014,3,0.2635125395833333,240080.17708333334,0.10315625,0.4656688541666667,119.98174999999999
2014,4,0.2401575788617886,231783.35772357724,0.07269593495934959,0.48808048780487806,120.63567479674796
2014,5,0.29762456229508194,230364.49180327868,0.0762311475409836,0.45266639344262294,117.40147540983607
2014,6,0.23943361430939225,229878.4861878453,0.09759723756906077,0.489032044198895,121.72367403314918
2014,7,0.17990880471698115,236772.3396226415,0.07534339622641509,0.47819150943396227,125.41356603773585
2014,8,0.2003209574074074,232613.5,0.09085185185185185,0.4951203703703704,122.46665432098767
2014,9,0.28458561235521235,230694.5752895753,0.070603861003861,0.46624478764478766,121.89298841698842
2014,10,0.21390001785714285,228760.0634920635,0.08728492063492063,0.44413928571428574,124.71166666666667
2014,11,0.2094639606451613,230742.57419354838,0.08379419354838709,0.4298554838709677,124.82383870967742
2014,12,0.2587389452554744,229845.21167883213,0.13382043795620438,0.38823795620437956,122.75392700729927
2015,1,0.24466443324675322,221376.13636363635,0.07900324675324674,0.4368279220779221,117.46705194805195
2015,2,0.22950486065573772,230484.26229508198,0.11227540983606557,0.44296909836065573,125.30206557377049
2015,3,0.25448433971631207,238220.4964539007,0.12399929078014184,0.46475113475177304,118.57475886524823
2015,4,0.2680997407407407,230131.0864197531,0.07980987654320988,0.4480537654320988,116.36366049382717
2015,5,0.19786996444444446,224573.84444444443,0.0857651851851852,0.40609925925925927,122.6366888888889
2015,6,0.25306897468085104,213095.24822695035,0.08722198581560284,0.42052205673758863,120.45829078014184
2015,7,0.22239680303030301,231831.04545454544,0.10346893939393939,0.4806742424242424,116.60905303030303
2015,8,0.24784235854430378,225120.2658227848,0.06862088607594936,0.4745215189873418,122.88670886075948
2015,9,0.2344593589641434,222953.63346613545,0.13427011952191234,0.39337011952191236,122.60339840637451
2015,10,0.2427785914141414,225229.96464646465,0.08067373737373737,0.4486742424242425,122.38876767676767
2015,11,0.2866891777251185,217409.75829383885,0.07535023696682465,0.48335971563981045,116.16081990521327
2015,12,0.2559117836842105,222436.43859649124,0.12353771929824561,0.4428078947368421,113.82334210526317
2016,1,0.2166054984126984,220912.54761904763,0.11551190476190476,0.4669531746031746,120.48711111111112
2016,2,0.24427184955752212,224496.70796460178,0.09236637168141593,0.48841238938053094,121.2730796460177
2016,3,0.2559900773195876,225980.8350515464,0.10111855670103093,0.4254783505154639,121.959793814433
2016,4,0.3169630065359477,213177.98039215687,0.10385816993464052,0.4477542483660131,120.68999346405228
2016,5,0.20584496907216493,224236.71649484537,0.11677731958762888,0.4220396907216495,119.60306701030927
2016,6,0.25209921351758796,221735.70351758794,0.11108140703517588,0.44072010050251254,121.60721608040201
2016,7,0.25231135294117646,218409.77205882352,0.10956691176470588,0.39508676470588233,121.89903676470588
2016,8,0.27590348691099476,226601.5602094241,0.10927015706806283,0.4258068062827225,120.05802617801046
2016,9,0.27046166125654447,228599.13612565445,0.11368062827225131,0.4497266492146597,115.97059685863873
2016,10,0.2444009510869565,220340.9402173913,0.10677173913043479,0.4506082608695652,122.7308043478261
2016,11,0.4074176088262911,201109.49295774646,0.08969953051643194,0.36904413145539905,111.10907042253521
2016,12,0.3640961500598802,213506.79640718564,0.1159868263473054,0.4159683233532934,115.49106586826348
2017,1,0.2831303670175439,207286.8596491228,0.09433157894736842,0.30389184210526315,109.97835964912281
2017,2,0.2959854112149533,215261.57943925232,0.09747289719626169,0.42012990654205606,112.455
2017,3,0.261555553030303,220292.25757575757,0.12004924242424243,0.4282166666666667,119.95052272727273
2017,4,0.2903456095169082,218124.11111111112,0.11750434782608696,0.38293536231884057,117.19592270531402
2017,5,0.3306949146226415,198977.0141509434,0.09578490566037735,0.3606636320754717,109.87784433962264
2017,6,0.24929811875000002,218943.875,0.09837548076923076,0.4396149038461538,116.14439423076922
2017,7,0.27470050361702125,206615.2340425532,0.13190212765957446,0.42351489361702127,119.19578014184397
2017,8,0.3507268472392638,200989.6564417178,0.11295276073619633,0.4667883435582822,118.87084049079755
2017,9,0.2421394157303371,209438.93258426967,0.10438595505617977,0.46854943820224715,119.49507865168539
2017,10,0.3012801617647059,205295.39215686274,0.10872058823529411,0.40198367647058825,114.50050490196078
2017,11,0.32478014838709673,208103.10967741936,0.10706129032258065,0.4343954838709677,118.07634838709677
2017,12,0.2710842114285714,203629.32,0.15086342857142856,0.43277885714285713,125.69770285714287
2018,1,0.22251718072289156,207655.89156626505,0.10770361445783132,0.4589009638554217,119.51010843373494
2018,2,0.3026555321100917,203077.47706422018,0.1363880733944954,0.4401752293577982,122.44511926605504
2018,3,0.2970366503496504,196020.16783216782,0.09176853146853146,0.3997538461538461,117.71767132867133
2018,4,0.26858968731707317,204582.4975609756,0.11815707317073171,0.48358682926829266,121.5112975609756
2018,5,0.2598253775147929,201824.4319526627,0.12827218934911244,0.4755644970414201,119.30369822485207
2018,6,0.23834163990147783,202337.2068965517,0.12313201970443349,0.4493408866995074,126.32291625615764
2018,7,0.3223980434782609,210847.52173913043,0.13688478260869566,0.4751586956521739,116.80357608695653
2018,8,0.2696147803738318,208810.17289719626,0.12121635514018692,0.4582266355140187,124.31914485981308
2018,9,0.3019143795620438,202342.6496350365,0.15259197080291972,0.430393503649635,122.8698905109489
2018,10,0.2896960790909091,198354.47272727272,0.12024045454545454,0.43406818181818185,121.71518181818182
2018,11,0.27013967896995705,194988.1502145923,0.14231716738197425,0.4306431330472103,120.75753218884121
2018,12,0.24581417708333334,189790.421875,0.15314583333333334,0.436215625,125.50118229166667
2019,1,0.331305421686747,200059.9518072289,0.10311204819277107,0.4600918072289157,119.35806024096385
2019,2,0.30072998039215687,197365.86274509804,0.11070588235294117,0.4656343137254902,119.80833333333334
2019,3,0.2850209088607595,196476.50632911394,0.1153613924050633,0.4445518987341772,118.25138607594937
2019,4,0.22413846043165467,206538.64748201438,0.10947625899280576,0.46689136690647487,120.5958273381295
2019,5,0.29178216500000004,203929.015,0.1340705,0.5043185,120.601405
2019,6,0.2853273340909091,191116.42613636365,0.1349034090909091,0.4718090909090909,119.66232954545454
2019,7,0.25406589444444444,201616.77222222224,0.14683277777777778,0.48350444444444446,118.41443888888888
2019,8,0.3237107541062802,209216.71014492755,0.11690676328502415,0.4554111111111111,116.50552173913043
2019,9,0.2842640119047619,195418.45238095237,0.133025,0.4285636904761905,118.85624999999999
2019,10,0.29970520368663595,189500.72811059907,0.14155714285714285,0.46107244239631334,117.23926267281105
2019,11,0.3142637860759494,191031.22784810126,0.10809198312236286,0.47277805907173,118.83228270042194
2019,12,0.26802106766917294,193460.75939849624,0.12355037593984963,0.4630751879699248,120.13912781954888
2020,1,0.2935118971698113,199600.9748427673,0.14174779874213836,0.4293176100628931,117.4056289308176
2020,2,0.2635306796875,192486.09375,0.1372421875,0.490281015625,120.63815625
2020,3,0.22523503291946306,198767.3523489933,0.14380906040268457,0.47724697986577186,124.39279194630873
2020,4,0.2702922727272727,191430.56228956228,0.1469905723905724,0.49782558922558917,119.40111784511784
2020,5,0.21587282728538282,193162.24593967517,0.15780348027842228,0.47718236658932717,123.11553364269142
2020,6,0.25339216095238093,208825.0031746032,0.12634285714285715,0.5022387301587301,119.78654603174604
